ProductId,OrderID,Product,Category,Brand,Platform,City,Price,Quantity,TotalAmount,Rating,Reviews,,,,,
P3199,ORD103198,Dell Inspiron 3501,Computers,Dell,Amazon,Dubai,6825.52,2,13651.04,2.61,4205,,,,,
P3200,ORD103199,Nike Air Max,Fashion,Nike,Souq,Casablanca,10926.23,4,43704.92,3.26,4531,,,,,
P3201,ORD103200,iPhone 13,Electronics,Apple,Jumia,Dubai,4598.79,3,13796.37,4.9,397,,,,,
P3202,ORD103201,Bluetooth Headset,Accessories,JBL,Souq,Casablanca,7065.21,5,35326.05,2.11,4772,,,,,
P3203,ORD103202,Dell Inspiron 3501,Computers,Dell,Souq,Riyadh,1526.46,1,1526.46,4.07,2247,,,,,
P3204,ORD103203,Bluetooth Headset,Accessories,JBL,Jumia,Dubai,19941.02,5,99705.1,1.2,1142,,,,,
P3205,ORD103204,HP Pavilion Laptop,Computers,HP,Amazon,Casablanca,11147.82,5,55739.1,1.33,2671,,,,,
P3206,ORD103205,Smartwatch FitPro,Wearables,FitPro,Jumia,Riyadh,10414.98,1,10414.98,3.99,53,,,,,
P3207,ORD103206,Bluetooth Headset,Accessories,JBL,Jumia,Giza,11165.22,2,22330.44,1.15,126,,,,,
P3208,ORD103207,Nike Air Max,Fashion,Nike,Souq,Casablanca,14944.35,3,44833.05,1.38,3781,,,,,
P3209,ORD103208,Bluetooth Headset,Accessories,JBL,Jumia,Riyadh,10667.72,4,42670.88,4.1,2926,,,,,
P3210,ORD103209,HP Pavilion Laptop,Computers,HP,Jumia,Giza,9167.11,2,18334.22,2.97,3308,,,,,
P3211,ORD103210,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Riyadh,19993.56,2,39987.12,3.13,831,,,,,
P3212,ORD103211,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Dubai,4434.99,2,8869.98,4.09,1775,,,,,
P3213,ORD103212,Samsung Galaxy A14,Electronics,Samsung,Jumia,Alexandria,16530.57,2,33061.14,1.99,40,,,,,
P3214,ORD103213,Adidas Running Shoes,Fashion,Adidas,Souq,Casablanca,11535.9,1,11535.9,1.11,365,,,,,
P3215,ORD103214,HP Pavilion Laptop,Computers,HP,Jumia,Alexandria,8259.48,5,41297.4,2.2,3761,,,,,
P3216,ORD103215,HP Pavilion Laptop,Computers,HP,Amazon,Casablanca,18454.11,2,36908.22,1.43,2504,,,,,
P3217,ORD103216,iPhone 13,Electronics,Apple,Amazon,Casablanca,15987.47,1,15987.47,1.17,2959,,,,,
P3218,ORD103217,Adidas Running Shoes,Fashion,Adidas,Amazon,Alexandria,171.84,4,687.36,4.49,1896,,,,,
P3219,ORD103218,iPhone 13,Electronics,Apple,Souq,Alexandria,11177.99,4,44711.96,4.23,4051,,,,,
P3220,ORD103219,T-shirt Cotton,Fashion,Generic,Souq,Dubai,16913.5,4,67654,3.78,1136,,,,,
P3221,ORD103220,HP Pavilion Laptop,Computers,HP,Souq,Cairo,7976.39,4,31905.56,1.06,77,,,,,
P3222,ORD103221,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Giza,14072.76,1,14072.76,1.01,3882,,,,,
P3223,ORD103222,T-shirt Cotton,Fashion,Generic,Jumia,Riyadh,18797.31,3,56391.93,2.92,223,,,,,
P3224,ORD103223,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Casablanca,13868.47,5,69342.35,4.01,3662,,,,,
P3225,ORD103224,HP Pavilion Laptop,Computers,HP,Souq,Cairo,12389.51,1,12389.51,3.76,3599,,,,,
P3226,ORD103225,HP Pavilion Laptop,Computers,HP,Amazon,Riyadh,1334.55,4,5338.2,4.56,4542,,,,,
P3227,ORD103226,Adidas Running Shoes,Fashion,Adidas,Amazon,Giza,16246.79,1,16246.79,1.34,3650,,,,,
P3228,ORD103227,HP Pavilion Laptop,Computers,HP,Souq,Giza,10666.39,3,31999.17,3.63,1584,,,,,
P3229,ORD103228,iPhone 13,Electronics,Apple,Amazon,Giza,7677.49,2,15354.98,3.6,4257,,,,,
P3230,ORD103229,iPhone 13,Electronics,Apple,Amazon,Cairo,17694.77,3,53084.31,3.37,612,,,,,
P3231,ORD103230,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Cairo,18241.04,4,72964.16,1.04,687,,,,,
P3232,ORD103231,HP Pavilion Laptop,Computers,HP,Jumia,Giza,13385.64,3,40156.92,2.17,1056,,,,,
P3233,ORD103232,Smartwatch FitPro,Wearables,FitPro,Jumia,Dubai,14762.71,4,59050.84,1.3,1259,,,,,
P3234,ORD103233,T-shirt Cotton,Fashion,Generic,Jumia,Dubai,470.41,3,1411.23,4.08,2780,,,,,
P3235,ORD103234,Samsung Galaxy A14,Electronics,Samsung,Souq,Casablanca,5114.19,5,25570.95,3.5,3398,,,,,
P3236,ORD103235,HP Pavilion Laptop,Computers,HP,Souq,Alexandria,15249.35,4,60997.4,4.96,2966,,,,,
P3237,ORD103236,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Cairo,17259.48,3,51778.44,3.02,4353,,,,,
P3238,ORD103237,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Dubai,17136.35,4,68545.4,4.75,2853,,,,,
P3239,ORD103238,Smartwatch FitPro,Wearables,FitPro,Amazon,Riyadh,2526.38,4,10105.52,2.93,1335,,,,,
P3240,ORD103239,iPhone 13,Electronics,Apple,Souq,Dubai,4678.56,4,18714.24,4.81,2162,,,,,
P3241,ORD103240,Samsung Galaxy A14,Electronics,Samsung,Jumia,Giza,19584.22,4,78336.88,1.63,3618,,,,,
P3242,ORD103241,Smartwatch FitPro,Wearables,FitPro,Amazon,Riyadh,8853.09,4,35412.36,2.25,2186,,,,,
P3243,ORD103242,iPhone 13,Electronics,Apple,Souq,Giza,11438.09,3,34314.27,3.08,2693,,,,,
P3244,ORD103243,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Dubai,9489.09,5,47445.45,1.16,3186,,,,,
P3245,ORD103244,Nike Air Max,Fashion,Nike,Amazon,Alexandria,18780.93,1,18780.93,4.26,486,,,,,
P3246,ORD103245,Nike Air Max,Fashion,Nike,Souq,Alexandria,8645.32,2,17290.64,1.42,3189,,,,,
P3247,ORD103246,Dell Inspiron 3501,Computers,Dell,Jumia,Cairo,5791.29,3,17373.87,3.07,4463,,,,,
P3248,ORD103247,Adidas Running Shoes,Fashion,Adidas,Jumia,Riyadh,12678.56,3,38035.68,4.54,887,,,,,
P3249,ORD103248,Smartwatch FitPro,Wearables,FitPro,Amazon,Cairo,13436.51,5,67182.55,4.94,4071,,,,,
P3250,ORD103249,HP Pavilion Laptop,Computers,HP,Jumia,Cairo,10534.53,2,21069.06,2.77,989,,,,,
P3251,ORD103250,Bluetooth Headset,Accessories,JBL,Souq,Alexandria,4221.32,2,8442.64,3.89,3614,,,,,
P3252,ORD103251,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Giza,7663.1,4,30652.4,3.53,660,,,,,
P3253,ORD103252,T-shirt Cotton,Fashion,Generic,Souq,Cairo,7594.46,5,37972.3,1.09,449,,,,,
P3254,ORD103253,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Cairo,7098.46,2,14196.92,1.38,50,,,,,
P3255,ORD103254,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Alexandria,6481.44,2,12962.88,3.78,3608,,,,,
P3256,ORD103255,Smartwatch FitPro,Wearables,FitPro,Souq,Cairo,13532.16,3,40596.48,3.9,2857,,,,,
P3257,ORD103256,Dell Inspiron 3501,Computers,Dell,Amazon,Alexandria,5746.76,5,28733.8,3.37,853,,,,,
P3258,ORD103257,Bluetooth Headset,Accessories,JBL,Souq,Casablanca,19757.07,5,98785.35,4.84,4375,,,,,
P3259,ORD103258,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Alexandria,3734.34,2,7468.68,2.14,3488,,,,,
P3260,ORD103259,Nike Air Max,Fashion,Nike,Amazon,Dubai,2177.18,4,8708.72,1.94,3987,,,,,
P3261,ORD103260,HP Pavilion Laptop,Computers,HP,Jumia,Giza,19384.22,5,96921.1,4.96,4586,,,,,
P3262,ORD103261,T-shirt Cotton,Fashion,Generic,Amazon,Giza,17323.92,5,86619.6,1.58,2638,,,,,
P3263,ORD103262,Adidas Running Shoes,Fashion,Adidas,Souq,Cairo,3216.5,4,12866,1.37,1520,,,,,
P3264,ORD103263,iPhone 13,Electronics,Apple,Souq,Giza,17827.22,3,53481.66,3.08,2728,,,,,
P3265,ORD103264,iPhone 13,Electronics,Apple,Souq,Dubai,12220.23,4,48880.92,3.42,2922,,,,,
P3266,ORD103265,T-shirt Cotton,Fashion,Generic,Souq,Riyadh,465.85,3,1397.55,1.43,3569,,,,,
P3267,ORD103266,Nike Air Max,Fashion,Nike,Souq,Giza,8648.5,2,17297,3.79,3404,,,,,
P3268,ORD103267,Adidas Running Shoes,Fashion,Adidas,Souq,Dubai,9650.54,5,48252.7,1.45,4519,,,,,
P3269,ORD103268,Nike Air Max,Fashion,Nike,Jumia,Casablanca,16400.81,3,49202.43,3.64,2878,,,,,
P3270,ORD103269,Nike Air Max,Fashion,Nike,Souq,Casablanca,7989.59,3,23968.77,3.79,320,,,,,
P3271,ORD103270,Samsung Galaxy A14,Electronics,Samsung,Amazon,Dubai,2574.36,5,12871.8,3.48,1335,,,,,
P3272,ORD103271,T-shirt Cotton,Fashion,Generic,Amazon,Riyadh,3467.4,1,3467.4,3.93,1951,,,,,
P3273,ORD103272,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Cairo,4889.55,1,4889.55,4.72,3979,,,,,
P3274,ORD103273,Bluetooth Headset,Accessories,JBL,Jumia,Cairo,18294.59,5,91472.95,3.38,2096,,,,,
P3275,ORD103274,Smartwatch FitPro,Wearables,FitPro,Amazon,Giza,6850.67,3,20552.01,1.51,2737,,,,,
P3276,ORD103275,Samsung Galaxy A14,Electronics,Samsung,Souq,Cairo,19681.96,3,59045.88,3.07,744,,,,,
P3277,ORD103276,T-shirt Cotton,Fashion,Generic,Jumia,Giza,17131.49,4,68525.96,3.64,1783,,,,,
P3278,ORD103277,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Cairo,10937.97,1,10937.97,2.52,281,,,,,
P3279,ORD103278,iPhone 13,Electronics,Apple,Amazon,Giza,3444.29,2,6888.58,2.06,4508,,,,,
P3280,ORD103279,Smartwatch FitPro,Wearables,FitPro,Amazon,Riyadh,8123.97,4,32495.88,3.75,175,,,,,
P3281,ORD103280,HP Pavilion Laptop,Computers,HP,Souq,Alexandria,7267.57,2,14535.14,2.9,2165,,,,,
P3282,ORD103281,Samsung Galaxy A14,Electronics,Samsung,Jumia,Giza,9086.66,5,45433.3,4,3009,,,,,
P3283,ORD103282,iPhone 13,Electronics,Apple,Souq,Alexandria,17541.88,1,17541.88,4.16,122,,,,,
P3284,ORD103283,T-shirt Cotton,Fashion,Generic,Jumia,Giza,521.67,5,2608.35,2.93,3264,,,,,
P3285,ORD103284,Samsung Galaxy A14,Electronics,Samsung,Amazon,Casablanca,4371.75,3,13115.25,3.38,1497,,,,,
P3286,ORD103285,Samsung Galaxy A14,Electronics,Samsung,Souq,Riyadh,18283.65,2,36567.3,1.61,55,,,,,
P3287,ORD103286,HP Pavilion Laptop,Computers,HP,Jumia,Riyadh,17162.16,5,85810.8,2.65,1134,,,,,
P3288,ORD103287,Adidas Running Shoes,Fashion,Adidas,Amazon,Riyadh,10125.5,5,50627.5,4.24,3505,,,,,
P3289,ORD103288,Samsung Galaxy A14,Electronics,Samsung,Jumia,Casablanca,7041.36,1,7041.36,3.69,1434,,,,,
P3290,ORD103289,Adidas Running Shoes,Fashion,Adidas,Jumia,Alexandria,11431.99,1,11431.99,4.92,4360,,,,,
P3291,ORD103290,Adidas Running Shoes,Fashion,Adidas,Jumia,Giza,18133.41,2,36266.82,3.67,2648,,,,,
P3292,ORD103291,T-shirt Cotton,Fashion,Generic,Souq,Riyadh,12483.8,3,37451.4,2.78,2344,,,,,
P3293,ORD103292,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Dubai,13981.68,1,13981.68,4.49,4944,,,,,
P3294,ORD103293,iPhone 13,Electronics,Apple,Amazon,Cairo,11226.77,4,44907.08,3.13,3701,,,,,
P3295,ORD103294,Adidas Running Shoes,Fashion,Adidas,Souq,Dubai,16469.32,5,82346.6,2.09,3003,,,,,
P3296,ORD103295,T-shirt Cotton,Fashion,Generic,Amazon,Cairo,16570.09,2,33140.18,4.89,4401,,,,,
P3297,ORD103296,Smartwatch FitPro,Wearables,FitPro,Jumia,Cairo,8980.94,4,35923.76,1.93,2841,,,,,
P3298,ORD103297,T-shirt Cotton,Fashion,Generic,Amazon,Giza,8315.88,3,24947.64,2.27,211,,,,,
P3299,ORD103298,Adidas Running Shoes,Fashion,Adidas,Souq,Casablanca,6848.16,1,6848.16,2.27,3427,,,,,
P3300,ORD103299,Smartwatch FitPro,Wearables,FitPro,Jumia,Dubai,10442.38,5,52211.9,2.94,966,,,,,
P3301,ORD103300,Adidas Running Shoes,Fashion,Adidas,Jumia,Alexandria,14564.28,3,43692.84,1.77,27,,,,,
P3302,ORD103301,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Casablanca,8448,1,8448,4.89,707,,,,,
P3303,ORD103302,Bluetooth Headset,Accessories,JBL,Jumia,Giza,10326.32,4,41305.28,2.63,842,,,,,
P3304,ORD103303,Bluetooth Headset,Accessories,JBL,Jumia,Riyadh,8110.55,3,24331.65,4.51,2107,,,,,
P3305,ORD103304,HP Pavilion Laptop,Computers,HP,Jumia,Dubai,6589.78,3,19769.34,4.69,1470,,,,,
P3306,ORD103305,Samsung Galaxy A14,Electronics,Samsung,Amazon,Alexandria,12358.02,1,12358.02,4.58,105,,,,,
P3307,ORD103306,Bluetooth Headset,Accessories,JBL,Souq,Giza,15505.5,1,15505.5,2.37,4749,,,,,
P3308,ORD103307,Dell Inspiron 3501,Computers,Dell,Souq,Casablanca,14275.74,1,14275.74,4.15,333,,,,,
P3309,ORD103308,Smartwatch FitPro,Wearables,FitPro,Souq,Cairo,4723.35,3,14170.05,2.08,885,,,,,
P3310,ORD103309,T-shirt Cotton,Fashion,Generic,Amazon,Alexandria,8703.8,2,17407.6,4.13,1924,,,,,
P3311,ORD103310,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Cairo,7175.99,1,7175.99,4.12,30,,,,,
P3312,ORD103311,Bluetooth Headset,Accessories,JBL,Jumia,Casablanca,2764.25,5,13821.25,2.04,2965,,,,,
P3313,ORD103312,Bluetooth Headset,Accessories,JBL,Jumia,Alexandria,502.35,1,502.35,3.72,506,,,,,
P3314,ORD103313,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Casablanca,10022.86,1,10022.86,3.95,2790,,,,,
P3315,ORD103314,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Casablanca,15635.82,4,62543.28,1.27,1066,,,,,
P3316,ORD103315,iPhone 13,Electronics,Apple,Jumia,Cairo,15691.97,2,31383.94,2.84,1196,,,,,
P3317,ORD103316,T-shirt Cotton,Fashion,Generic,Amazon,Cairo,9291.18,4,37164.72,2.4,3655,,,,,
P3318,ORD103317,Nike Air Max,Fashion,Nike,Jumia,Giza,19803.23,5,99016.15,3.89,3333,,,,,
P3319,ORD103318,Dell Inspiron 3501,Computers,Dell,Amazon,Alexandria,4434.02,2,8868.04,3.14,1906,,,,,
P3320,ORD103319,Adidas Running Shoes,Fashion,Adidas,Amazon,Alexandria,16350.89,4,65403.56,4.99,3814,,,,,
P3321,ORD103320,Adidas Running Shoes,Fashion,Adidas,Souq,Casablanca,3721.23,2,7442.46,3.32,1380,,,,,
P3322,ORD103321,T-shirt Cotton,Fashion,Generic,Souq,Giza,4464.74,1,4464.74,3.85,1277,,,,,
P3323,ORD103322,Smartwatch FitPro,Wearables,FitPro,Souq,Dubai,2164.14,3,6492.42,1.35,3636,,,,,
P3324,ORD103323,T-shirt Cotton,Fashion,Generic,Amazon,Alexandria,4226.89,1,4226.89,4.46,4019,,,,,
P3325,ORD103324,iPhone 13,Electronics,Apple,Amazon,Riyadh,8197.08,4,32788.32,1.1,3882,,,,,
P3326,ORD103325,T-shirt Cotton,Fashion,Generic,Jumia,Riyadh,7005.96,1,7005.96,1.82,2030,,,,,
P3327,ORD103326,T-shirt Cotton,Fashion,Generic,Amazon,Giza,2675.16,3,8025.48,3.42,4419,,,,,
P3328,ORD103327,HP Pavilion Laptop,Computers,HP,Amazon,Cairo,14785.88,4,59143.52,3.96,1421,,,,,
P3329,ORD103328,Bluetooth Headset,Accessories,JBL,Amazon,Dubai,18363.88,5,91819.4,4.15,766,,,,,
P3330,ORD103329,Samsung Galaxy A14,Electronics,Samsung,Souq,Cairo,888.24,4,3552.96,4.46,4092,,,,,
P3331,ORD103330,HP Pavilion Laptop,Computers,HP,Jumia,Casablanca,11824.53,5,59122.65,1.72,3948,,,,,
P3332,ORD103331,Adidas Running Shoes,Fashion,Adidas,Amazon,Riyadh,2844.9,3,8534.7,2.44,3879,,,,,
P3333,ORD103332,T-shirt Cotton,Fashion,Generic,Amazon,Alexandria,6952.3,4,27809.2,3.04,2467,,,,,
P3334,ORD103333,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Riyadh,3957.17,3,11871.51,1.31,1644,,,,,
P3335,ORD103334,Dell Inspiron 3501,Computers,Dell,Souq,Giza,2740.35,5,13701.75,2.25,1371,,,,,
P3336,ORD103335,Nike Air Max,Fashion,Nike,Amazon,Cairo,7725.92,4,30903.68,4.65,4277,,,,,
P3337,ORD103336,Bluetooth Headset,Accessories,JBL,Amazon,Alexandria,18632.35,4,74529.4,2.19,4663,,,,,
P3338,ORD103337,HP Pavilion Laptop,Computers,HP,Jumia,Cairo,14949.62,5,74748.1,1.54,3672,,,,,
P3339,ORD103338,Dell Inspiron 3501,Computers,Dell,Jumia,Alexandria,10767.66,3,32302.98,3.98,337,,,,,
P3340,ORD103339,HP Pavilion Laptop,Computers,HP,Amazon,Casablanca,11651.66,3,34954.98,4.76,452,,,,,
P3341,ORD103340,Adidas Running Shoes,Fashion,Adidas,Amazon,Cairo,18578.58,4,74314.32,1.48,3711,,,,,
P3342,ORD103341,T-shirt Cotton,Fashion,Generic,Amazon,Alexandria,17364.94,3,52094.82,4.14,173,,,,,
P3343,ORD103342,T-shirt Cotton,Fashion,Generic,Jumia,Casablanca,10190.64,4,40762.56,2.03,1206,,,,,
P3344,ORD103343,Samsung Galaxy A14,Electronics,Samsung,Amazon,Cairo,10065.39,4,40261.56,2.65,4102,,,,,
P3345,ORD103344,Smartwatch FitPro,Wearables,FitPro,Amazon,Riyadh,12191.11,4,48764.44,4.34,2466,,,,,
P3346,ORD103345,Bluetooth Headset,Accessories,JBL,Amazon,Dubai,5329.43,4,21317.72,3.65,1759,,,,,
P3347,ORD103346,HP Pavilion Laptop,Computers,HP,Souq,Dubai,15724.45,2,31448.9,2.39,1793,,,,,
P3348,ORD103347,Nike Air Max,Fashion,Nike,Souq,Alexandria,8740.61,4,34962.44,3.88,3432,,,,,
P3349,ORD103348,iPhone 13,Electronics,Apple,Souq,Dubai,7010.84,5,35054.2,1.61,1123,,,,,
P3350,ORD103349,Dell Inspiron 3501,Computers,Dell,Jumia,Riyadh,17441.88,2,34883.76,2.35,1409,,,,,
P3351,ORD103350,HP Pavilion Laptop,Computers,HP,Souq,Dubai,19346.64,5,96733.2,1.43,3405,,,,,
P3352,ORD103351,Samsung Galaxy A14,Electronics,Samsung,Jumia,Giza,5568.12,2,11136.24,2.72,2141,,,,,
P3353,ORD103352,Adidas Running Shoes,Fashion,Adidas,Amazon,Riyadh,8378.49,2,16756.98,4.54,4918,,,,,
P3354,ORD103353,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Alexandria,18862.75,3,56588.25,3.86,1196,,,,,
P3355,ORD103354,iPhone 13,Electronics,Apple,Jumia,Casablanca,17680.72,5,88403.6,2.82,1033,,,,,
P3356,ORD103355,HP Pavilion Laptop,Computers,HP,Jumia,Cairo,9856.41,5,49282.05,3.17,1557,,,,,
P3357,ORD103356,Nike Air Max,Fashion,Nike,Amazon,Cairo,2030.11,3,6090.33,1.89,1974,,,,,
P3358,ORD103357,Samsung Galaxy A14,Electronics,Samsung,Amazon,Giza,18315.85,2,36631.7,1.59,3129,,,,,
P3359,ORD103358,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Casablanca,15510.61,3,46531.83,3.63,3409,,,,,
P3360,ORD103359,HP Pavilion Laptop,Computers,HP,Souq,Alexandria,1804.96,3,5414.88,4.51,4251,,,,,
P3361,ORD103360,HP Pavilion Laptop,Computers,HP,Amazon,Dubai,279.18,4,1116.72,4.29,1284,,,,,
P3362,ORD103361,Samsung Galaxy A14,Electronics,Samsung,Jumia,Cairo,1648.59,1,1648.59,3.08,3847,,,,,
P3363,ORD103362,Adidas Running Shoes,Fashion,Adidas,Amazon,Giza,19943.7,5,99718.5,1.6,1532,,,,,
P3364,ORD103363,Adidas Running Shoes,Fashion,Adidas,Amazon,Dubai,13349.52,3,40048.56,4,4243,,,,,
P3365,ORD103364,Samsung Galaxy A14,Electronics,Samsung,Souq,Riyadh,3524.68,4,14098.72,2.74,3780,,,,,
P3366,ORD103365,T-shirt Cotton,Fashion,Generic,Souq,Casablanca,3066.64,2,6133.28,4.33,4280,,,,,
P3367,ORD103366,Smartwatch FitPro,Wearables,FitPro,Amazon,Riyadh,14079.38,2,28158.76,2.28,1320,,,,,
P3368,ORD103367,iPhone 13,Electronics,Apple,Jumia,Alexandria,17665.57,1,17665.57,1.85,4124,,,,,
P3369,ORD103368,Bluetooth Headset,Accessories,JBL,Jumia,Giza,10790.65,2,21581.3,2.22,661,,,,,
P3370,ORD103369,iPhone 13,Electronics,Apple,Souq,Casablanca,9039.93,1,9039.93,1.26,2428,,,,,
P3371,ORD103370,Samsung Galaxy A14,Electronics,Samsung,Souq,Riyadh,9501.17,2,19002.34,3.15,953,,,,,
P3372,ORD103371,Bluetooth Headset,Accessories,JBL,Jumia,Alexandria,15110.7,1,15110.7,1.27,4594,,,,,
P3373,ORD103372,T-shirt Cotton,Fashion,Generic,Souq,Giza,1398.5,1,1398.5,3.71,1734,,,,,
P3374,ORD103373,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Alexandria,5807.33,1,5807.33,4.93,3050,,,,,
P3375,ORD103374,Samsung Galaxy A14,Electronics,Samsung,Amazon,Riyadh,13058.12,1,13058.12,2.7,2994,,,,,
P3376,ORD103375,Adidas Running Shoes,Fashion,Adidas,Amazon,Giza,6676.2,3,20028.6,2.66,2344,,,,,
P3377,ORD103376,T-shirt Cotton,Fashion,Generic,Amazon,Giza,13644.83,1,13644.83,2.7,344,,,,,
P3378,ORD103377,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Casablanca,5032.22,5,25161.1,3.83,2541,,,,,
P3379,ORD103378,Samsung Galaxy A14,Electronics,Samsung,Souq,Alexandria,12394.48,3,37183.44,3.58,339,,,,,
P3380,ORD103379,Bluetooth Headset,Accessories,JBL,Amazon,Alexandria,7953.43,4,31813.72,3.28,4092,,,,,
P3381,ORD103380,Samsung Galaxy A14,Electronics,Samsung,Amazon,Dubai,18059.74,2,36119.48,1.36,938,,,,,
P3382,ORD103381,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Casablanca,13773.22,4,55092.88,4.11,4533,,,,,
P3383,ORD103382,iPhone 13,Electronics,Apple,Amazon,Cairo,9200.89,4,36803.56,4.7,889,,,,,
P3384,ORD103383,Dell Inspiron 3501,Computers,Dell,Jumia,Giza,13429.38,4,53717.52,1.08,3337,,,,,
P3385,ORD103384,Samsung Galaxy A14,Electronics,Samsung,Souq,Casablanca,9439.85,2,18879.7,1.7,2694,,,,,
P3386,ORD103385,HP Pavilion Laptop,Computers,HP,Souq,Casablanca,16022.79,5,80113.95,3.96,4043,,,,,
P3387,ORD103386,Smartwatch FitPro,Wearables,FitPro,Souq,Cairo,5221.08,1,5221.08,4.01,1329,,,,,
P3388,ORD103387,T-shirt Cotton,Fashion,Generic,Amazon,Dubai,12835.23,4,51340.92,2.05,4569,,,,,
P3389,ORD103388,Adidas Running Shoes,Fashion,Adidas,Jumia,Alexandria,13304.59,5,66522.95,1.8,3303,,,,,
P3390,ORD103389,Smartwatch FitPro,Wearables,FitPro,Amazon,Alexandria,12537.35,1,12537.35,1.8,327,,,,,
P3391,ORD103390,HP Pavilion Laptop,Computers,HP,Jumia,Alexandria,4021.1,3,12063.3,1.99,3538,,,,,
P3392,ORD103391,Bluetooth Headset,Accessories,JBL,Jumia,Dubai,14211.14,5,71055.7,4.93,194,,,,,
P3393,ORD103392,Nike Air Max,Fashion,Nike,Souq,Cairo,14158.97,5,70794.85,2.45,383,,,,,
P3394,ORD103393,T-shirt Cotton,Fashion,Generic,Amazon,Casablanca,14181.71,5,70908.55,1.73,4874,,,,,
P3395,ORD103394,Adidas Running Shoes,Fashion,Adidas,Jumia,Alexandria,5756.21,4,23024.84,1.66,1490,,,,,
P3396,ORD103395,Dell Inspiron 3501,Computers,Dell,Amazon,Alexandria,8199.12,4,32796.48,3.9,2880,,,,,
P3397,ORD103396,iPhone 13,Electronics,Apple,Jumia,Alexandria,13073.35,4,52293.4,1.45,54,,,,,
P3398,ORD103397,Bluetooth Headset,Accessories,JBL,Amazon,Giza,13587.02,1,13587.02,2.03,318,,,,,
P3399,ORD103398,iPhone 13,Electronics,Apple,Amazon,Giza,845.96,3,2537.88,4.55,2069,,,,,
P3400,ORD103399,Dell Inspiron 3501,Computers,Dell,Souq,Riyadh,9159.56,2,18319.12,2.25,1524,,,,,
P3401,ORD103400,T-shirt Cotton,Fashion,Generic,Souq,Riyadh,2267.32,5,11336.6,1.76,680,,,,,
P3402,ORD103401,iPhone 13,Electronics,Apple,Souq,Dubai,5487.2,4,21948.8,3.43,3656,,,,,
P3403,ORD103402,HP Pavilion Laptop,Computers,HP,Souq,Alexandria,4084.37,5,20421.85,2.87,4702,,,,,
P3404,ORD103403,Adidas Running Shoes,Fashion,Adidas,Souq,Alexandria,8239.12,4,32956.48,3.72,108,,,,,
P3405,ORD103404,Smartwatch FitPro,Wearables,FitPro,Jumia,Riyadh,4460.78,4,17843.12,2.52,410,,,,,
P3406,ORD103405,T-shirt Cotton,Fashion,Generic,Amazon,Cairo,4328.34,2,8656.68,4.41,233,,,,,
P3407,ORD103406,T-shirt Cotton,Fashion,Generic,Souq,Cairo,7875.49,2,15750.98,3.83,4853,,,,,
P3408,ORD103407,Bluetooth Headset,Accessories,JBL,Souq,Alexandria,2361.94,4,9447.76,4.71,1704,,,,,
P3409,ORD103408,Smartwatch FitPro,Wearables,FitPro,Amazon,Giza,18917.53,3,56752.59,3.16,1330,,,,,
P3410,ORD103409,T-shirt Cotton,Fashion,Generic,Amazon,Giza,10611.66,4,42446.64,4.54,4096,,,,,
P3411,ORD103410,Smartwatch FitPro,Wearables,FitPro,Souq,Alexandria,11455.73,2,22911.46,1.18,605,,,,,
P3412,ORD103411,HP Pavilion Laptop,Computers,HP,Jumia,Casablanca,17341.57,1,17341.57,4.91,3515,,,,,
P3413,ORD103412,Dell Inspiron 3501,Computers,Dell,Jumia,Cairo,12071.44,3,36214.32,1.65,1643,,,,,
P3414,ORD103413,Dell Inspiron 3501,Computers,Dell,Souq,Casablanca,10987.59,5,54937.95,4.53,423,,,,,
P3415,ORD103414,Smartwatch FitPro,Wearables,FitPro,Jumia,Giza,16186.78,3,48560.34,1.6,1162,,,,,
P3416,ORD103415,Adidas Running Shoes,Fashion,Adidas,Souq,Riyadh,14992.1,4,59968.4,4.74,4390,,,,,
